,degrees,distance,strength,rad,x,y
0,0.062,7.6,175,0.0010821041362364843,7.59999555039286,0.008223989830417788
1,0.687,7.4,175,0.011990411961201045,7.3994680574508624,0.08872692243259757
2,1.312,7.4,175,0.022898719786165606,7.398059984712002,0.16943571820331466
3,1.875,7.5,175,0.032724923474893676,7.4959844060727425,0.24539312116332102
4,2.5,7.5,183,0.04363323129985824,7.492861661863934,0.32714540524002
5,3.0,7.2,183,0.05235987755982989,7.190132650232932,0.37681888494919563
6,3.5,7.2,183,0.061086523819801536,7.186570548637442,0.4395494846509695
7,4.062,7.1,183,0.07089527421600968,7.08216467544719,0.5029348962320959
8,4.687,7.6,183,0.08180358204097424,7.574585238408237,0.6210140627135843
9,5.187,7.4,175,0.09053022830094588,7.369696532776586,0.6690089795965194
10,5.75,7.3,175,0.10035643198967395,7.263270183231655,0.7313728497681569
11,6.25,7.7,183,0.1090830782496456,7.654233804311861,0.8382749363601272
12,6.812,7.3,175,0.11889182864585374,7.248467021373731,0.8658671029998912
13,7.437,7.5,175,0.12980013647081828,7.436908372857591,0.9707697222929137
14,7.937,7.7,183,0.13852678273078994,7.626237841511908,1.0632480353576002
15,8.437,7.3,175,0.14725342899076158,7.220997869862052,1.0710694484708705
16,9.0,7.4,183,0.15707963267948966,7.308893720404019,1.1576150412977084
17,9.625,7.5,175,0.16798794050445423,7.394423824649698,1.2539921456902925
18,10.125,7.5,183,0.17671458676442586,7.383199260674187,1.3184720995076589
19,10.687,7.4,175,0.186523337160634,7.271646242753377,1.3722831049935382
20,11.187,7.3,183,0.19524998342060565,7.161294163468957,1.4162859542710475
21,11.75,7.4,183,0.20507618710933373,7.244936496385921,1.5069489584373135
22,12.25,7.4,183,0.21380283336930536,7.231510187823824,1.5701147739577024
23,12.812,7.5,175,0.2236115837655135,7.313271989322362,1.6631454567153587
24,13.312,7.6,183,0.23233823002548515,7.395793091460036,1.74992701228137
25,13.875,7.1,183,0.24216443371421323,6.892830579831189,1.7026116990506173
26,14.375,7.2,183,0.25089107997418486,6.97457937856747,1.7875241234907573
27,15.0,7.5,175,0.2617993877991494,7.244443697168013,1.9411428382689055
28,15.625,7.5,175,0.272707695624114,7.22283852530822,2.0200504046491954
29,16.187,7.8,175,0.28251644602032217,7.490784303851703,2.1744310780452345
30,16.687,7.3,183,0.29124309228029377,6.992579992635133,2.0961452827986027
31,17.375,7.8,175,0.30325095753401476,7.444091606918914,2.3292703037216143
32,17.937,7.6,175,0.3130597079302229,7.230607496564998,2.3405801055759747
33,18.437,7.3,175,0.3217863541901946,6.925305428843098,2.3087106179069545
34,19.0,7.6,175,0.33161255787892263,7.185941174554808,2.474317973874391
35,19.625,7.3,183,0.3425208657038872,6.875950261714364,2.451796891757179
36,20.187,7.5,175,0.35232961610009533,7.039285082085529,2.588139396000171
37,20.75,7.2,183,0.3621558197888234,6.732973509739285,2.550895473583554
38,21.312,7.5,175,0.37196457018503154,6.987113459940194,2.725847665942205
39,22.062,7.9,175,0.38505453957498903,7.3215457928267496,2.967316498714103
40,22.562,7.2,183,0.39378118583496063,6.648947196185156,2.762517182270829
41,23.062,7.8,183,0.4025078320949323,7.17663572209294,3.0554704568003177
42,23.562,7.9,183,0.41123447835490395,7.2413615913432965,3.1579553992129292
43,24.062,8.1,191,0.4199611246148756,7.396148810882552,3.302572144144712
44,24.625,7.8,183,0.42978732830360367,7.090624208764417,3.250084357379664
45,25.25,7.3,175,0.4406956361285682,6.602522561816886,3.1139518012806455
46,25.875,7.3,175,0.45160394395353276,6.568162473581217,3.185787456915397
47,26.437,6.8,167,0.4614126943497409,6.088886196240618,3.0274518805805095
48,27.0,7.2,183,0.47123889803846897,6.415246974156249,3.2687315981247367
49,27.687,6.5,159,0.48322930999967006,5.755743969806491,3.0201674380795875
50,28.312,6.2,159,0.4941376178246346,5.458343856658583,2.940490153439985
51,28.937,7.0,175,0.5050459256495992,6.126065780326012,3.386933429389872
52,29.562,6.2,183,0.5159542334745637,5.392898463989602,3.0588635401237827
53,30.125,6.0,175,0.5257804371632918,5.189595077282402,3.011329097565766
54,30.75,5.9,183,0.5366887449882564,5.0704978278585715,3.0166292078546078
55,31.375,6.0,159,0.5475970528132209,5.1226682961231464,3.1238229027739037
56,32.0,6.3,167,0.5585053606381855,5.342703005785483,3.3384913646691907
57,32.562,5.8,167,0.5683141110343936,4.888295320478148,3.1216291995993757
58,33.187,5.4,159,0.5792224188593581,4.519198062399085,2.9558161094371815
59,33.875,5.5,159,0.5912302841130791,4.566405625593893,3.0656059209468607
60,34.5,4.4,159,0.6021385919380436,3.6261552299368693,2.4921874424692647
61,35.187,5.0,159,0.6141290038992447,4.0863783282218655,2.881234485188367
62,37.062,5.2,84,0.6468539273741384,4.149515843552343,3.1339301626086193
63,39.25,5.1,70,0.6850417314077744,3.9494024848191462,3.2267971756688314
64,41.687,4.8,65,0.7275754052788761,3.5845876754167167,3.192292467373655
65,44.187,3.9,60,0.7712086365787344,2.796568206665594,2.7183094499094804
66,46.562,2.9,60,0.8126602063135997,1.9939508024542723,2.1057445707853466
67,49.062,4.2,50,0.8562934376134579,2.752016276879346,3.172760062121172
68,51.437,4.3,40,0.8977450073483233,2.6805115658618615,3.3622697311906418
69,53.937,2.9,50,0.9413782386481815,1.7071559265627445,2.344273585228844
70,56.312,4.2,55,0.9828298083830468,2.3296147191084295,3.4946953029575205
71,58.75,3.7,40,1.0253809355466685,1.91946105519393,3.163173921489902
72,61.25,3.5,60,1.069014166846527,1.6834606912178565,3.0685436449762773
