,degrees,distance,strength,rad,x,y
0,0.187,9.1,183,0.0032637657012293962,9.099951532685209,0.029700215152515568
1,0.75,9.1,183,0.013089969389957472,9.099220380923464,0.11911531969923442
2,1.312,9.0,183,0.022898719786165606,8.997640521947028,0.20607046808511242
3,1.812,8.8,183,0.031625366046137256,8.795599646153324,0.27825683205906815
4,2.437,9.1,183,0.04253367387110181,9.091769774867439,0.38693973795266556
5,3.0,9.1,183,0.05235987755982989,9.08752876626662,0.4762572018107889
6,3.625,9.0,183,0.06326818538479445,8.981993123022777,0.569033863642176
7,4.062,9.3,175,0.07089527421600968,9.276638236853364,0.6587738781631679
8,4.75,8.8,175,0.08290313946973066,8.769776421980302,0.7287122261073983
9,5.312,9.2,183,0.09271188986593878,9.160489038718065,0.8517279915126471
10,5.812,9.2,183,0.10143853612591044,9.152707600811885,0.9316348930994093
11,6.375,8.8,191,0.11126473981463851,8.745584866096127,0.9771107152776438
12,6.875,9.1,175,0.11999138607461016,9.034567969782401,1.089303263275159
13,7.437,9.0,183,0.12980013647081828,8.924290047429109,1.1649236667514964
14,8.0,9.1,183,0.13962634015954636,9.01143942554829,1.2664752187365955
15,8.5,9.2,183,0.14835298641951802,9.098945942929634,1.3598465823924177
16,9.062,9.1,183,0.15816173681572612,8.986418204218403,1.433278709425384
17,9.625,9.4,183,0.16798794050445423,9.267677860227622,1.5716701559318333
18,10.125,9.4,183,0.17671458676442586,9.25360974004498,1.6524850313829325
19,10.75,9.1,183,0.18762289458939044,8.940298619302137,1.697368727679485
20,11.375,9.1,175,0.19853120241435498,8.92125166285623,1.794789338051946
21,11.875,8.8,175,0.20725784867432664,8.611670016408258,1.8108394540916672
22,12.312,9.2,183,0.21488493750554186,8.988408611446697,1.9617621246396917
23,12.937,9.6,183,0.2257932453305064,9.356321494259808,2.1492436102154477
24,13.437,9.4,183,0.23451989159047806,9.142684579723573,2.1843348359820647
25,13.937,9.7,183,0.2432465378504497,9.414443122827985,2.3362920808488057
26,14.437,9.4,183,0.25197318411042136,9.103170205225819,2.3435639984197016
27,15.0,9.7,183,0.2617993877991494,9.369480515003962,2.510544737494451
28,15.562,9.3,183,0.27160813819535756,8.959068596785428,2.4950130015880054
29,16.062,9.4,183,0.2803347844553292,9.033050929866057,2.6007673672295177
30,16.625,9.3,183,0.2901609881440573,8.911239802049788,2.6607903319058495
31,17.125,9.4,183,0.29888763440402893,8.983247470510829,2.767899001690778
32,17.625,9.4,191,0.3076142806640006,8.958751247079192,2.8461862365202015
33,18.125,9.4,183,0.31634092692397225,8.933572780054876,2.9242567232482553
34,18.625,9.7,191,0.32506757318394386,9.19200273113761,3.0979163627765525
35,19.125,9.5,175,0.3337942194439155,8.975657441435342,3.1124867058360883
36,19.687,9.7,183,0.3436029698401237,9.13300594913776,3.2677518775167536
37,20.187,9.5,183,0.35232961610009533,8.91642777064167,3.2783099016002164
38,20.75,9.6,183,0.3621558197888234,8.977298012985711,3.401193964778072
39,21.25,9.4,183,0.37088246604879505,8.760873971258306,3.4069175598667956
40,21.812,9.8,183,0.3806912164450032,9.098398668715149,3.6413104324023826
41,22.312,9.6,183,0.3894178627049748,8.881250159827529,3.644639296084521
42,22.875,9.6,183,0.39924406639370286,8.845009010142649,3.7317309134629975
43,23.375,10.1,183,0.4079707126536745,9.271071050401671,4.007148809116533
44,23.937,10.2,183,0.41777946304988267,9.3227197831162,4.138465397402013
45,24.437,10.3,183,0.42650610930985433,9.377292007287718,4.2610321061989085
46,25.0,9.8,183,0.4363323129985824,8.88181631295917,4.141658965058855
47,25.562,10.3,183,0.44614106339479054,9.291824651062882,4.4443216190888055
48,26.062,10.0,183,0.4548677096547622,8.983191569394895,4.393434786992116
49,26.625,10.0,183,0.46469391334349025,8.939587799699321,4.481491935892226
50,27.125,10.5,191,0.4734205596034619,9.345146484580301,4.787299570920586
51,27.687,10.5,183,0.48322930999967006,9.297740258918179,4.878732015359334
52,28.187,10.2,183,0.49195595625964167,8.990388607015902,4.817978071228495
53,28.75,10.4,183,0.5017821599483697,9.11795825935808,5.002283196761631
54,29.25,10.7,183,0.5105088062083414,9.33570727567893,5.228247284017417
55,29.812,10.5,183,0.5203175566045496,9.110444157721872,5.220134792228205
56,30.312,11.0,191,0.5290442028645211,9.496188500179995,5.551792860783731
57,30.812,10.8,183,0.5377708491244928,9.275608469723508,5.532005740813503
58,31.375,10.8,191,0.5475970528132209,9.220802933021664,5.622881224993027
59,31.875,10.5,183,0.5563236990731926,8.916622906029078,5.544712431828864
60,32.375,11.1,183,0.5650503453331642,9.37463424468546,5.943587534340741
61,32.875,10.6,191,0.5737769915931359,8.902481965150233,5.753765276770928
62,33.437,10.9,183,0.5835857419893439,9.095965026458954,6.006115236776228
63,33.937,10.9,183,0.5923123882493155,9.043206102161289,6.085262804007141
64,34.437,11.2,183,0.6010390345092872,9.237183048652804,6.333596871105807
65,34.937,11.3,191,0.6097656807692589,9.263539190019051,6.4712318514314715
66,35.437,11.4,183,0.6184923270292305,9.288190382595333,6.609804794142075
67,36.0,11.4,191,0.6283185307179586,9.2227937358744,6.700751876134194
68,36.5,11.4,191,0.6370451769779303,9.163968211036277,6.780979768965291
69,37.0,11.3,191,0.6457718232379019,9.02458126353441,6.800509761618146
70,37.5,11.3,191,0.6544984694978736,8.964892745290959,6.879004147798544
71,38.0,11.5,183,0.6632251157578453,9.062123666477301,7.08010696624507
72,38.5,11.4,191,0.6719517620178169,8.921732988117519,7.096666857668863
73,39.062,11.4,191,0.6817605124140249,8.851695486874037,7.1838351183510465
74,39.562,11.6,191,0.6904871586739966,8.942855615034713,7.388188779981335
75,40.062,12.1,191,0.6992138049339682,9.260716022650127,7.787755693897388
76,40.625,12.0,183,0.7090400086226963,9.107847374965942,7.813265398943389
77,41.125,12.0,191,0.717766654882668,9.039317838183813,7.892447847169592
78,41.687,12.5,183,0.7275754052788761,9.334863738064367,8.31326163378556
79,43.125,29.6,98,0.7526732399225546,21.603976551855936,20.23433213987699
80,43.687,31.6,175,0.7624819903187627,22.850714720039413,21.82670008918834
81,44.437,31.7,167,0.7755719597087202,22.634456437830973,22.19394921513366
82,45.0,32.2,183,0.7853981633974483,22.768838354206835,22.76883835420683
83,45.625,32.4,175,0.7963064712224128,22.658989455469094,23.158803873623103
84,46.25,32.7,183,0.8072147790473774,22.612476924080212,23.621301559354006
85,46.812,33.0,183,0.8170235294435855,22.585015730762095,24.060695427215496
86,47.375,33.5,183,0.8268497331323136,22.6861024541395,24.649356085713183
87,47.937,33.2,183,0.8366584835285217,22.242251426032368,24.64796647801115
88,48.562,33.9,175,0.8475667913534862,22.435332298439768,25.413891175075598
89,49.125,34.4,183,0.8573929950422144,22.511736614936193,26.011184413243104
90,49.625,35.6,175,0.866119641302186,23.061236979576087,27.120828692571923
91,50.25,35.4,175,0.8770279491271507,22.636140670112695,27.217000855400467
92,50.875,36.0,167,0.8879362569521152,22.716517014304042,27.92776136282382
93,51.5,36.3,183,0.8988445647770797,22.597281309945586,28.408676093742624
94,52.062,36.9,167,0.9086533151732878,22.686430157120697,29.10216292178443
95,52.75,37.5,159,0.9206611804270088,22.69852455160854,29.85007509504833
96,53.437,37.6,167,0.9326515923882098,22.39855739804345,30.20040772053505
97,54.125,39.1,159,0.9446594576419308,22.91333717520845,31.68262898648423
98,55.75,39.7,98,0.9730210579868387,22.343355629494226,32.81561304034939
99,56.437,41.0,159,0.9850114699480397,22.666995829804026,34.164415698964426
100,58.312,43.1,84,1.0177363934229333,22.64014752633349,36.674701361917805
101,60.687,45.7,55,1.0591879631577987,22.373819956404464,39.848490317180115
102,63.062,54.0,45,1.1006395328926641,24.46340790325802,48.14085244113167
103,65.562,54.4,35,1.1442727641925223,22.50573299973469,49.526275674076814
104,67.875,59.1,35,1.1846422297911512,22.258744450068757,54.748135087019485
105,70.25,66.0,45,1.2260937995260166,22.302503388219577,62.11761700692046
106,72.687,74.4,40,1.2686274733971183,22.140807211275686,71.02918172155105
107,75.125,0.1,40,1.31117860056074,0.025671110758093214,0.0966488182671972
108,77.562,0.1,25,1.353712274431842,0.021538303347688137,0.09765296456791758
109,79.062,21.3,98,1.3798922132117568,4.041603880036356,20.913044686914315
110,79.562,21.6,183,1.3886188594717284,3.913302991746255,21.242553040884466
111,80.062,21.1,175,1.3973455057317001,3.641488886139303,20.78339622612541
