,degrees,distance,strength,rad,x,y
0,0.062,9.0,183,0.0010821041362364843,8.999994730728387,0.00973893532549475
1,0.625,8.9,175,0.01090830782496456,8.899470494501333,0.09708201429822313
2,1.125,8.6,183,0.019634954084936207,8.598342268145757,0.16884975516140338
3,1.687,9.0,183,0.02944370448114434,8.996099089029764,0.2649550534672886
4,2.187,9.2,183,0.03817035074111599,9.193298725583874,0.35108195934553954
5,2.75,9.1,183,0.04799655442984406,9.08952031701305,0.43660096954422983
6,3.25,8.8,183,0.05672320068981571,8.78584670090467,0.49889653055772215
7,3.812,8.6,175,0.06653195108602383,8.580973067898206,0.5717527507635206
8,4.312,8.8,183,0.07525859734599549,8.77509079169086,0.6616506612875878
9,4.875,8.9,183,0.08508480103472356,8.867803996424096,0.7563413786147307
10,5.437,9.0,175,0.0948935514309317,8.959508860724922,0.8527607956464811
11,5.937,8.7,191,0.10362019769090335,8.653335193968605,0.8998833373411832
12,6.5,8.9,183,0.11344640137963143,8.842789515521629,1.0075086025343698
13,7.0,8.8,175,0.12217304763960307,8.734406134443635,1.0724502219652978
14,7.562,9.0,183,0.1319817980358112,8.921727342027715,1.1843906595862186
15,8.062,9.1,183,0.14070844429578283,9.010063691774002,1.276225791220274
16,8.562,9.1,175,0.1494350905557545,8.998583586485974,1.354803837101595
17,9.125,9.2,183,0.15926129424448257,9.083571270203334,1.4590178131662979
18,9.625,9.0,183,0.16798794050445423,8.873308589579636,1.504790574828351
19,10.187,9.0,183,0.17779669090066233,8.858121856997311,1.591752859770169
20,10.687,8.8,183,0.186523337160634,8.647363099490502,1.6319042329652889
21,11.25,9.1,183,0.19634954084936207,8.925146051669397,1.7753219303467669
22,11.75,9.1,183,0.20507618710933373,8.909313799609713,1.853139935375615
23,12.312,9.2,183,0.21488493750554186,8.988408611446697,1.9617621246396917
24,12.812,9.5,175,0.2236115837655135,9.263477853141659,2.1066509118394543
25,13.375,9.2,183,0.23343778745424157,8.950467523272698,2.128175536660611
26,13.937,9.1,183,0.2432465378504497,8.832106434818007,2.1917791686313537
27,14.375,9.5,183,0.25089107997418486,9.202570013387634,2.3585387740503045
28,14.937,9.3,183,0.260699830370393,8.9857514071011,2.397138220833458
29,15.5,9.3,175,0.27052603405912107,8.961763214840195,2.485316897527789
30,16.0,9.4,183,0.2792526803190927,9.035859941820197,2.5909911446797924
31,16.562,9.4,183,0.2890614307153009,9.010011290212322,2.6794955775754663
32,17.062,9.6,175,0.29778807697527254,9.177483067215483,2.816701004894393
33,17.562,9.6,191,0.3065147232352442,9.152553575474148,2.896681385322763
34,18.125,9.7,183,0.31634092692397225,9.218686804950242,3.017584065479582
35,18.625,9.3,183,0.32506757318394386,8.812951072121628,2.970167234414633
