,degrees,distance,strength,rad,x,y
0,0.125,3.8,159,0.002181661564992912,3.7999909566739367,0.008290307370479724
1,0.687,5.1,175,0.011990411961201045,5.099633390945864,0.061149635730574
2,1.312,3.4,175,0.022898719786165606,3.3991086416244327,0.07784884349882025
3,1.937,3.8,175,0.033807027611130164,3.7978286680956135,0.12844223523085121
4,2.5,4.8,175,0.04363323129985824,4.795431463592918,0.2093730593536128
5,3.125,3.7,167,0.0545415391248228,3.6944980220771235,0.2017036560606234
6,3.625,3.2,183,0.06326818538479445,3.193597554852543,0.20232315151721814
7,4.25,3.5,167,0.07417649320975901,3.4903756478482,0.25937971568389734
8,4.812,4.8,175,0.08398524360596714,4.783081497348351,0.4026554230652516
9,5.5,4.3,167,0.09599310885968812,4.2802036529788685,0.4121367358369631
10,6.062,3.9,175,0.10580185925589626,3.87819198951818,0.4118578546501454
11,6.625,4.7,159,0.11562806294462433,4.668615845161781,0.5422417268196416
12,7.25,4.5,175,0.1265363707695889,4.464022273558717,0.567895361111234
13,7.937,3.4,167,0.13852678273078994,3.367429696252011,0.4694861454825766
14,8.562,3.9,167,0.1494350905557545,3.8565358227797035,0.5806302159006835
15,9.125,4.5,159,0.15926129424448257,4.443051164773371,0.7136500173096023
16,9.812,4.7,167,0.1712517062056836,4.631249472902811,0.8009546302615634
17,10.437,5.1,167,0.18216001403064816,5.015618926950066,0.9238867785720626
18,11.0,4.5,175,0.19198621771937624,4.417322325514488,0.8586404791944516
19,11.625,4.9,167,0.20289452554434081,4.799488355839352,0.987376079395524
20,12.312,4.8,159,0.21488493750554186,4.689604492928712,1.0235280650294043
21,12.937,4.0,175,0.2257932453305064,3.8984672892749197,0.8955181709231033
22,13.5,4.5,167,0.23561944901923448,4.375664641789545,1.0505041373515742
23,14.187,4.2,167,0.24760986098043553,4.071904130369422,1.029367161454279
24,14.812,4.0,167,0.2585181688054001,3.8670794678624243,1.02259297339502
25,15.375,3.8,167,0.2683443724941282,3.6640024960472513,1.0075146197249505
26,16.0,4.4,167,0.2792526803190927,4.229551462128604,1.2128043655947964
27,16.625,3.9,175,0.2901609881440573,3.736971529891847,1.1158153004766465
28,17.312,3.9,159,0.30215140010525837,3.7233241364085816,1.1605418455347867
29,17.937,4.0,159,0.3130597079302229,3.8055828929289466,1.2318842660926184
30,19.437,4.4,98,0.33923964671013784,4.1492350283596355,1.464188744470267
31,21.437,35.4,159,0.3741462317500244,32.951027808755185,12.937919707072018
32,23.562,36.8,70,0.41123447835490395,33.73191222296624,14.710475783675415
33,25.937,37.8,70,0.45268604808976926,33.992614547142445,16.533062518765227
34,28.312,37.9,65,0.4941376178246346,33.366327768929075,17.974931744415393
35,30.687,39.3,50,0.5355891875594999,33.79674585748462,20.056668951862257
36,31.312,39.0,167,0.5464974953844645,33.31965013903,20.26822425898821
37,31.937,40.0,175,0.557405803209429,33.94521040185468,21.15945865975348
38,32.562,40.1,167,0.5683141110343936,33.7966624743403,21.58229843171293
39,34.25,38.2,84,0.5977752688080579,31.57572841665861,21.49914823795162
40,35.937,36.6,84,0.6272189732892022,29.633658802955726,21.480369315959273
41,36.562,35.6,159,0.6381272811141667,28.594373184695204,21.20664570775831
42,37.25,35.4,175,0.6501351463678877,28.17847088972562,21.42740717671846
43,37.812,34.5,175,0.6599438967640958,27.255918669224062,21.15100228113655
44,38.375,35.2,175,0.6697701004528239,27.595547216611852,21.852363117423845
45,39.0,35.1,175,0.6806784082777885,27.27782324713968,22.089145725849292
46,39.625,35.4,183,0.6915867161027531,27.266320442669798,22.57670856253513
47,40.25,35.6,175,0.7024950239277177,27.171075924258027,23.002013675289515
48,40.875,36.3,167,0.7134033317526822,27.447848668625713,23.755117416342554
49,41.437,35.9,159,0.7232120821488903,26.91365045499225,23.758480994930952
50,42.0,35.9,159,0.7330382858376184,26.678899234638454,24.02178876828301
51,42.625,36.6,167,0.743946593662583,26.930341275734406,24.78541342750764
52,43.187,37.2,159,0.7537553440587911,27.123410101801646,25.45899888938064
53,43.875,36.6,175,0.7657632093125121,26.38324163932683,25.366997469170272
54,44.562,38.3,175,0.7777536212737131,27.288427318598647,26.874369471255672
55,45.187,38.0,167,0.7886619290986776,26.782217156083107,26.957611990018844
56,45.812,38.4,167,0.7995702369236423,26.765373625289048,27.534973664390556
57,46.5,38.9,159,0.8115781021773633,26.77699299448703,28.21706303237799
58,47.062,39.5,167,0.8213868525735714,26.907659122316268,28.917605028031456
59,47.687,39.5,159,0.8322951603985359,26.59062236970242,29.209395782725142
60,48.312,39.1,167,0.8432034682235005,26.004392013128708,29.198999914852013
61,48.937,40.3,159,0.854111776048465,26.472605693722866,30.385706307154873
62,49.625,41.6,159,0.866119641302186,26.947962313212507,31.691754876713258
63,51.312,42.7,84,0.8955633457833303,26.69088139854629,33.3299692494418
64,53.125,43.8,84,0.9272061651219876,26.283120308692265,35.03765955138568
65,55.0,45.4,84,0.9599310885968813,26.040370210337496,37.18950281072023
66,57.062,47.7,70,0.9959197777730043,25.93597764037719,40.03267495231682
67,59.5,50.3,65,1.038470904936626,25.52917965692342,43.33994677020874
68,62.0,54.0,50,1.0821041362364843,25.351464390438107,47.67917001438205
69,64.437,58.1,45,1.124637810107586,25.070340609434712,52.41267043117465
70,66.75,62.9,35,1.1650072757062149,24.829388566570415,57.7919671183657
71,69.187,68.1,50,1.2075409495773168,24.197227882733955,63.65614002428235
72,71.562,74.0,45,1.248992519312182,23.404593155249266,70.20131778846648
73,73.937,81.8,55,1.2904440890470474,22.63358158585679,78.60636732858454
