,degrees,distance,strength,rad,x,y
0,0.187,4.7,70,0.0032637657012293962,4.699974967430823,0.015339671562288262
1,2.437,4.7,70,0.04253367387110181,4.695749224382085,0.1998479965250031
2,4.25,4.4,84,0.07417649320975901,4.387900814437738,0.3260773568597567
3,6.25,4.7,84,0.1090830782496456,4.672064789644902,0.5116743118042335
4,8.125,4.9,84,0.14180800172453928,4.850814210202559,0.6925326693354807
5,10.0,5.1,84,0.17453292519943295,5.022519540362261,0.8856057061013446
6,11.75,5.4,84,0.20507618710933373,5.286845551416753,1.0996654561569585
7,13.5,5.3,84,0.23561944901923448,5.153560578107686,1.2372604284362985
8,15.25,5.5,84,0.26616271092913524,5.306330281058472,1.4466716795188612
9,16.937,5.6,84,0.2956064154102796,5.3571036807639985,1.6313920906835406
10,17.687,5.4,159,0.3086963848002371,5.144744374081105,1.640611265766764
11,19.437,6.6,84,0.33923964671013784,6.223852542539452,2.1962831167054
12,21.187,6.2,84,0.3697829086200386,5.780916128819093,2.240760743934809
13,23.312,6.7,70,0.4068711552249181,6.153035572901956,2.651443614071983
14,25.375,6.7,70,0.4428772976935611,6.053599846338184,2.8712242859822577
15,27.625,7.2,70,0.4821472058634335,6.379209675696212,3.338515225890669
16,29.812,8.1,70,0.5203175566045496,7.028056921671158,4.0269611254331865
17,31.937,8.4,70,0.557405803209429,7.128494184389484,4.4434863185482305
18,33.437,18.4,98,0.5835857419893439,15.354656558426122,10.138763335475467
19,33.937,19.1,175,0.5923123882493155,15.846351977181708,10.663166931792329
20,34.437,19.2,183,0.6010390345092872,15.835170940547666,10.857594636181384
21,35.0,19.2,183,0.6108652381980153,15.727719250348642,11.012667577940084
22,35.5,18.7,191,0.619591884457987,15.223960193263169,10.859145271794572
23,36.062,18.6,191,0.6294006348541951,15.035876853366236,10.949082484409617
24,36.562,18.9,175,0.6381272811141667,15.180720595245486,11.25858437855708
25,37.125,18.2,183,0.6479534848028948,14.51123589866327,10.984718143555
26,37.687,18.2,191,0.6577622351991029,14.40279319905209,11.126524527692323
27,38.187,18.1,183,0.6664888814590746,14.226549055019241,11.189964342442346
28,38.75,17.7,183,0.6763150851478027,13.803955350744008,11.078845457657845
29,39.25,17.8,183,0.6850417314077744,13.784189064662904,11.262154848412786
30,39.812,17.2,175,0.6948504818039825,13.212170410693854,11.012654223155552
31,40.312,17.7,183,0.7035771280639541,13.496831438536704,11.451006118229405
32,40.875,17.5,183,0.7134033317526822,13.232433931155647,11.45219159190068
33,41.375,17.7,183,0.7221299780126539,13.28207203414746,11.699425732903217
34,41.937,17.5,183,0.731938728408862,13.01790216330284,11.695478753205242
35,42.437,17.4,183,0.7406653746688336,12.841543496847404,11.741156698493384
36,43.0,17.2,191,0.7504915783575618,12.579283667849731,11.730371793074973
37,43.5,17.1,191,0.7592182246175333,12.403901744310119,11.770863244363193
38,44.125,16.9,175,0.770126532442498,12.131201604908258,11.766220617559034
