,degrees,distance,strength,rad,x,y
0,0.625,50.8,159,0.01090830782496456,50.796977654007605,0.5541310479044645
1,1.187,50.1,167,0.02071705822117269,50.08924901217357,1.0378503728716633
2,1.812,50.8,159,0.031625366046137256,50.77459795733963,1.6063008032500752
3,2.687,50.9,159,0.04689699700108763,50.84403735187396,2.38618225650217
4,5.125,51.9,60,0.08944812416470939,51.69251330505717,4.636169561878345
5,7.562,51.8,50,0.1319817980358112,51.34949736855952,6.8168262407295686
6,10.0,52.7,45,0.17453292519943295,51.89936858374337,9.151258963047228
7,12.375,53.9,50,0.21598449493429828,52.64768100319502,11.551263350206234
8,14.75,53.0,60,0.25743606466916363,51.253434762438985,13.493903254892963
9,15.5,52.6,159,0.27052603405912107,50.68696183877357,14.05673858171631
10,16.187,53.3,159,0.28251644602032217,51.18702607631997,14.858612366642436
11,17.875,53.1,84,0.3119776037939864,50.536779256737205,16.298587127595322
12,20.25,42.0,45,0.3534291735288517,39.404036108744336,14.536916397254704
13,22.0,37.0,84,0.3839724354387525,34.305802618971136,13.860443956388744
14,22.562,35.6,175,0.39378118583496063,32.87535002558216,13.659112734561322
15,23.25,34.2,159,0.40578905108868163,31.422659387092324,13.500239888341941
16,23.875,33.9,167,0.4166973589136462,30.99919885071221,13.720775146251851
17,25.312,32.3,98,0.4417777402648047,29.198974682017848,13.809774709200747
18,25.937,31.7,159,0.45268604808976926,28.507033892709405,13.865028620234332
19,26.5,30.4,167,0.4625122517784973,27.20600459270156,13.564413518538187
20,27.125,30.0,167,0.4734205596034619,26.70041852737229,13.677998774058818
21,27.75,29.2,167,0.48432886742842646,25.841639013920823,13.595943993493252
22,28.312,29.3,183,0.4941376178246346,25.795076612918788,13.896187338030897
23,28.937,28.4,175,0.5050459256495992,24.854324023036963,13.74127277066748
24,29.437,28.3,175,0.5137725719095708,24.646374280142716,13.908495060326246
25,30.0,27.4,175,0.5235987755982988,23.729096063693618,13.699999999999998
26,30.562,26.9,175,0.533407525994507,23.163037116898234,13.677854785060216
27,31.187,27.0,175,0.5443158338194716,23.09800791804309,13.981488841250727
28,31.812,26.5,183,0.5552241416444361,22.51923118806836,13.969045303753916
29,32.312,25.5,175,0.5639507879044077,21.551322454836242,13.630498906777815
30,32.937,25.6,175,0.5748590957293723,21.485284421996962,13.91914341135599
31,33.562,25.3,183,0.5857674035543369,21.082188440950777,13.98682703618807
32,34.0,24.6,191,0.5934119456780721,20.394324284854026,13.756145425380375
33,34.562,24.7,183,0.6032206960742801,20.34076605391087,14.012253078647527
34,35.125,24.1,175,0.6130468997630083,19.71135978292102,13.866228597143634
35,35.625,24.3,183,0.6217735460229799,19.75217443557625,14.154208033887592
36,36.187,23.5,183,0.631582296419188,18.966715945345264,13.874930134908276
37,36.687,23.5,191,0.6403089426791596,18.844913680559596,14.039915540068531
38,37.25,23.1,183,0.6501351463678877,18.387646258549772,13.98229112379086
39,39.375,22.7,70,0.6872233929727672,17.54733729133413,14.400727550514752
40,41.125,22.8,84,0.717766654882668,17.174703892549243,14.995650909622226
41,41.687,22.9,183,0.7275754052788761,17.101470368133917,15.229895313095145
42,42.312,22.7,175,0.7384837131038406,16.786425799965567,15.280900132592004
43,42.875,22.1,159,0.7483099167925688,16.19576067519422,15.036865901903646
44,43.5,22.0,159,0.7592182246175333,15.958236162270328,15.143800665262585
45,44.25,21.4,167,0.7723081940074908,15.3288615892876,14.932715840611955
46,44.875,22.0,183,0.7832165018324554,15.59025082694017,15.522373502563688
47,45.375,21.6,175,0.791943148092427,15.173215188123999,15.373143492951703
48,46.0,21.1,167,0.8028514559173916,14.657291616684843,15.178069787145539
49,46.5,20.9,175,0.8115781021773633,14.386610631999458,15.16032435415681
50,47.125,20.6,175,0.8224864100023278,14.016264143855887,15.09650090085977
51,47.75,20.6,175,0.8333947178272924,13.850756233154163,15.248493426228741
52,48.25,20.6,175,0.842121364087264,13.717162319617188,15.36878192627101
53,48.812,20.2,183,0.8519301144834721,13.302343577315435,15.201567529404814
54,49.437,19.9,175,0.8628384223084367,12.940646935243516,15.11785887278263
55,50.0,20.2,167,0.8726646259971648,12.984309715668095,15.474097751003356
56,50.625,20.0,175,0.8835729338221293,12.68786568327291,15.46020906725474
57,51.25,20.4,175,0.8944812416470939,12.768838832554804,15.909643455094786
58,51.75,19.5,167,0.9032078879070655,12.072332011541762,15.313680152174527
59,52.312,19.3,167,0.9130166383032736,11.799273346796525,15.273085755261677
60,52.937,19.6,183,0.9239249461282382,11.81277897364701,15.640276625423324
61,53.5,19.0,175,0.9337511498169663,11.301632948275486,15.273280351727129
62,54.062,18.2,183,0.9435599002131744,10.681752312032156,14.735676691092122
63,54.562,18.3,175,0.952286546473146,10.610736343710078,14.909804634678151
64,55.25,18.8,175,0.964294411726867,10.7159391368105,15.446962433312676
65,55.75,18.5,183,0.9730210579868387,10.411891162358769,15.29191035885299
66,56.312,18.3,183,0.9828298083830468,10.150464133258156,15.226886677172054
67,56.812,18.1,183,0.9915564546430184,9.907722075573377,15.147509474273189
68,57.312,18.0,183,1.0002831009029902,9.721153134434083,15.149230400811865
69,57.875,17.6,183,1.0101093045917182,9.35911953835423,14.905263549055286
70,58.375,18.1,175,1.0188359508516898,9.490870606317579,15.412117801721381
