,degrees,distance,strength,rad,x,y
0,1.937,76.3,65,0.033807027611130164,76.25640194097245,2.578984881082618
1,4.375,76.9,60,0.07635815477475191,76.67592357421348,5.866237639353932
2,6.812,77.1,60,0.11889182864585374,76.5557270339609,9.144979950861863
3,9.312,76.7,55,0.16252505994571195,75.68923578284483,12.410865667185394
4,11.625,77.6,50,0.20289452554434081,76.00822375778239,15.636813012467888
5,14.062,78.5,30,0.2454281994154426,76.14761982443535,19.07327960979073
6,16.5,50.8,45,0.2879793265790644,48.7080425313042,14.42797951095927
7,18.937,43.8,45,0.3305130004501662,41.429368135620315,14.214339797656741
8,21.375,39.5,70,0.37306412761378793,36.78298992297274,14.396584745226411
9,23.125,35.7,84,0.4036073895236887,32.83151286846179,14.020761846919296
10,24.812,33.7,84,0.43305109400483305,30.589139816056072,14.141942063018545
11,25.5,32.6,167,0.44505895925855404,29.424280269805458,14.034661755950422
12,26.125,31.0,175,0.4559672670835186,27.83290144876299,13.650259958823023
13,26.75,30.7,167,0.46687557490848314,27.414453562721906,13.818022139849253
14,27.375,30.4,167,0.47778388273344774,26.99568945984534,13.97829569681494
15,28.0,29.1,175,0.4886921905584123,25.693774952194776,13.661622477069423
16,28.562,28.9,159,0.49850094095462044,25.382877594038423,13.817363172691886
17,29.187,27.9,167,0.5094092487795849,24.357613631398593,13.60575827300726
18,29.812,27.4,167,0.5203175566045496,23.773920944912316,13.622066029243124
19,30.375,27.2,175,0.5301437602932776,23.46637529859594,13.75388055588118
20,31.0,26.7,167,0.5410520681182421,22.886366928746398,13.751516600098446
21,31.625,26.1,175,0.5519603759432067,22.22410357043801,13.685730542811534
22,32.187,25.7,175,0.5617691263394148,21.750271088525288,13.689985667474634
23,32.812,25.6,175,0.5726774341643793,21.515600126939418,13.872236704210483
24,33.312,25.1,183,0.581404080424351,20.975878134789085,13.784866211700322
25,33.937,24.7,183,0.5923123882493155,20.492402818659066,13.789540482474896
26,34.437,24.5,175,0.6010390345092872,20.20633791892801,13.854743155543954
27,35.0,24.2,167,0.6108652381980153,19.8234794717936,13.880549759695313
28,35.5,23.9,183,0.619591884457987,19.45736088871603,13.878800641491459
29,36.0,23.3,191,0.6283185307179586,18.850095968936277,13.695396378414625
30,36.5,23.2,183,0.6370451769779303,18.64947916631944,13.799888652631116
31,37.125,23.2,191,0.6479534848028948,18.497839167526806,14.002497853322856
32,37.687,22.4,175,0.6577622351991029,17.72651470652565,13.69418403408286
33,38.187,22.0,183,0.6664888814590746,17.291938077923938,13.60106163169788
34,38.75,22.0,183,0.6763150851478027,17.1574586280434,13.7703163880493
35,39.25,21.8,183,0.6850417314077744,16.881759640991646,13.79297616266285
36,39.812,21.9,175,0.6948504818039825,16.822472790360198,14.021926016692243
37,40.312,21.4,183,0.7035771280639541,16.318202982185618,13.844719261588093
38,40.875,21.2,183,0.7134033317526822,16.030148533742842,13.87351209990254
39,41.375,21.0,183,0.7221299780126539,15.758390548988512,13.880674598359748
40,41.937,21.1,175,0.731938728408862,15.695870608325137,14.101405811007465
41,42.437,20.4,175,0.7406653746688336,15.055602720441785,13.765494060302588
42,43.0,20.2,183,0.7504915783575618,14.773344772707242,13.776366873262468
43,43.5,20.5,183,0.7592182246175333,14.870174605751897,14.111268801721955
44,44.25,20.0,183,0.7723081940074908,14.326038868493086,13.955809196833604
45,44.75,19.6,183,0.7810348402674625,13.919633362216395,13.79868859933698
46,45.375,19.7,175,0.791943148092427,13.838534222501979,14.020876241256875
47,45.875,19.8,183,0.8006697943523987,13.78527622648928,14.21288708740731
48,46.375,19.7,183,0.8093964406123704,13.59172851594218,14.260256517641055
49,47.0,19.3,183,0.8203047484373349,13.162568349206222,14.115126441249991
50,47.5,19.3,183,0.8290313946973066,13.038891006982244,14.229452600435396
51,48.0,18.8,183,0.8377580409572782,12.579655399546535,13.971122718975012
52,48.562,18.7,183,0.8475667913534862,12.375832270820757,14.018872123124297
53,49.062,18.6,183,0.8562934376134579,12.18750065475139,14.050794560822334
54,49.562,18.6,191,0.8650200838734295,12.06442183455567,14.156614206719642
55,50.125,18.4,183,0.8748462875621577,11.796512900946112,14.120987337215903
56,50.625,18.2,183,0.8835729338221293,11.545957771778347,14.068790251201813
57,51.187,18.2,183,0.8933816842183374,11.407407309647686,14.181363068189057
58,51.687,17.6,183,0.9021083304783091,10.911244536731319,13.809588794010159
59,52.25,17.6,191,0.9119345341670372,10.775024128606308,13.916136497891642
60,52.75,17.4,183,0.9206611804270088,10.53211539194636,13.850434844102423
61,53.312,17.5,183,0.9304699308232169,10.455501181494432,14.03326387708036
62,53.812,17.2,183,0.9391965770831886,10.155510299076946,13.881844638424033
63,54.375,17.1,191,0.9490227807719167,9.960368616439418,13.899678306516622
64,54.875,16.8,191,0.9577494270318884,9.666084665228755,13.740698935812162
65,55.437,16.7,183,0.9675581774280965,9.474111542532423,13.752498335926237
66,56.0,16.8,183,0.9773843811168246,9.394440778308546,13.927831218924702
67,56.562,16.8,191,0.9871931315130327,9.257376425570328,14.019307462043008
68,57.062,16.1,191,0.9959197777730043,8.754072117611589,13.512076870698131
69,57.562,16.4,183,1.004646424032976,8.796741167873721,13.84114680311699
70,58.062,16.4,183,1.0133730702929475,8.675620956009165,13.917384848729828
71,58.625,16.0,183,1.0231992739816758,8.330194407397077,13.660448789661725
72,59.125,16.1,191,1.0319259202416473,8.261985508006438,13.81845126870199
73,59.625,16.0,183,1.040652566501619,8.090517974047753,13.80375017564467
74,60.062,15.9,183,1.0482796553328342,7.935094986607486,13.778398584505993
