,degrees,distance,strength,rad,x,y
0,1.437,53.8,70,0.025080381351158518,53.78308010022608,1.3491830612134357
1,3.687,53.9,70,0.06435028952103093,53.788439639648196,3.466087294330943
2,5.187,54.0,98,0.09053022830094588,53.778866590531834,4.881957418677303
3,7.562,50.1,55,0.1319817980358112,49.664282203954286,6.59310800502995
4,10.0,0.1,45,0.17453292519943295,0.0984807753012208,0.017364817766693033
5,12.437,51.5,60,0.21706659907053474,50.29147034068673,11.09134847400563
6,14.125,54.4,84,0.24652775684419906,52.75525004686969,13.27567672445571
7,15.812,55.3,84,0.2759714613253434,53.20750032399246,15.068241744554726
8,16.437,55.4,159,0.286879769150308,53.135882128799416,15.676033630811544
9,18.187,55.7,84,0.31742303106020875,52.91738917444804,17.385048833984023
10,20.687,53.1,60,0.361056262360067,49.67633542614592,18.758243484640026
11,21.25,22.7,159,0.37088246604879505,21.156578632719526,8.227343469040028
12,21.75,23.4,183,0.37960911230876665,21.734143537203025,8.671044037730168
13,22.375,23.5,183,0.39051742013373125,21.730737144514443,8.945672873295798
14,22.875,23.6,191,0.39924406639370286,21.743980483267347,9.173838495596536
15,23.437,23.6,191,0.409052816789911,21.652952031177925,9.386675041542022
16,23.937,24.1,191,0.41777946304988267,22.027210467951026,9.778138831116522
17,24.437,23.8,183,0.42650610930985433,21.667917453732784,9.845880012381942
18,25.0,23.6,175,0.4363323129985824,21.38886377406494,9.973790977080508
19,25.562,24.1,183,0.44614106339479054,21.741065445690822,10.398849613596138
20,26.062,24.5,191,0.4548677096547622,22.008819345017496,10.763915228130683
21,26.625,24.1,183,0.46469391334349025,21.544406597275366,10.800395565500263
22,27.125,24.3,183,0.4734205596034619,21.627339007171557,11.079179006987642
23,27.687,24.2,183,0.48322930999967006,21.429077549125704,11.244315692542463
24,28.187,24.1,175,0.49195595625964167,21.24199661069444,11.383654070255563
25,28.75,24.5,183,0.5017821599483697,21.479805514833938,11.784224838524997
26,29.25,24.2,183,0.5105088062083414,21.114403371161693,11.824634044226308
27,29.75,24.5,183,0.519235452468313,21.270870954983984,12.1573043400426
28,30.312,24.6,183,0.5290442028645211,21.236930645857083,12.415827670479981
29,30.812,24.6,183,0.5377708491244928,21.127774847703545,12.60067974296409
30,31.375,24.9,183,0.5475970528132209,21.259073428911055,12.9638650465117
31,31.875,24.6,183,0.5563236990731926,20.89037366555384,12.990469125999054
32,32.437,24.6,175,0.5661324494694007,20.76195049965852,13.194749389424922
33,32.937,24.5,175,0.5748590957293723,20.562088606989278,13.321055217899287
34,33.437,25.1,183,0.5835857419893439,20.94575432698346,13.830595636980123
35,34.0,25.2,175,0.5934119456780721,20.89174682838705,14.091661167462822
36,34.5,25.7,183,0.6021385919380436,21.1800430475858,14.556640288968204
37,35.062,25.7,183,0.6119473423342517,21.036244011347275,14.76368646019875
38,35.687,25.8,175,0.6228556501592163,20.955170408042548,15.050609063087709
39,36.312,25.9,167,0.633763957984181,20.87033068684125,15.337512739094707
40,36.812,26.1,183,0.6424906042441525,20.895813838060203,15.638892673240386
41,37.437,25.8,183,0.6533989120691172,20.485773500857015,15.68352906942773
42,37.937,26.2,175,0.6621255583290887,20.66360548511236,16.107619574463335
43,38.562,26.3,167,0.6730338661540534,20.564866123147738,16.394397864423404
44,41.0,25.6,55,0.7155849933176751,19.320565253702966,16.795111142156987
45,43.437,24.3,65,0.7581186671887769,17.644978871293556,16.707624625649334
46,45.937,24.7,65,0.8017518984886352,17.177587973030743,17.748816057100527
47,47.562,23.5,84,0.830113498833543,15.857612032305953,17.343187153256046
48,48.062,23.1,191,0.8388401450935147,15.438331862815437,17.183361408454918
49,48.625,23.1,191,0.8486663487822428,15.268742058195722,17.334229603887366
50,49.125,23.0,191,0.8573929950422144,15.051451806498038,17.391198880947424
51,49.687,22.8,183,0.8672017454384224,14.750751995391012,17.385491525132906
52,50.187,22.7,183,0.8759283916983941,14.534446822902215,17.43673867304972
53,50.875,22.7,183,0.8879362569521152,14.324026006241715,17.610005081558352
54,51.375,22.6,175,0.8966629032120869,14.1073842027574,17.656208850027543
55,51.937,22.6,175,0.9064716536082948,13.933522992812188,17.79373308243029
56,52.437,22.6,183,0.9151982998682665,13.777714803558903,17.914646934611742
