,degrees,distance,strength,rad,x,y
0,0.062,59.1,70,0.0010821041362364843,59.09996539844974,0.06395234197074885
1,0.812,53.1,167,0.014172073526193957,53.094667583664936,0.752511913606792
2,1.437,52.9,175,0.025080381351158518,52.883363146876576,1.326613084352988
3,3.937,53.2,50,0.06871361265101675,53.074455897680075,3.652688210785714
4,6.375,53.3,55,0.11126473981463851,52.97041742760495,5.918181945943001
5,8.687,54.0,65,0.1516167521207474,53.380521793215365,8.155972847187485
6,11.125,53.6,65,0.19416787928436915,52.592779192691026,10.342126318550081
7,13.562,52.9,70,0.23670155315547095,51.42497549073267,12.404914178564233
8,16.0,42.3,50,0.2792526803190927,40.661369738190885,11.659460151059063
9,17.875,20.9,84,0.3119776037939864,19.891124038904096,6.415074782801171
10,18.437,19.0,175,0.3217863541901946,18.02476755452313,6.00897284112769
11,19.062,19.1,183,0.3326946620151591,18.052665317787536,6.2378902622562284
12,19.562,18.5,183,0.3414213082751308,17.432174921508,6.19429394733149
13,20.187,19.2,175,0.35232961610009533,18.020569810138955,6.6256368537604375
14,22.625,18.6,55,0.3948807432637171,17.168589547088413,7.155384892764792
15,24.625,9.2,70,0.42978732830360367,8.363300348799056,3.833432831781142
16,26.187,8.9,98,0.4570493712197551,7.986490837596504,3.9275901136685714
17,27.0,8.4,159,0.47123889803846897,7.484454803182291,3.813520197812193
18,28.75,7.7,84,0.5017821599483697,6.75079601894781,3.703613520679285
19,30.312,7.1,98,0.5290442028645211,6.129358031934361,3.5834299374149534
20,31.0,6.7,159,0.5410520681182421,5.743020914704153,3.450755101897363
21,31.562,6.0,167,0.5508608185144503,5.112445604443188,3.1405254244488328
22,32.25,6.4,159,0.5628686837681712,5.412658058905429,3.4151329018599137
23,32.875,5.9,167,0.5737769915931359,4.955155056074187,3.2025674653724985
24,33.562,5.8,159,0.5857674035543369,4.833070867885948,3.2064662770707826
25,34.187,5.8,159,0.5966757113793014,4.797806896812089,3.2589950875848754
