,degrees,distance,strength,rad,x,y
0,1.312,53.3,98,0.022898719786165606,53.286026646641844,1.2203951054373878
1,2.312,52.2,159,0.040352012306108895,52.157507530474305,2.1058034591376797
2,4.75,53.2,65,0.08290313946973066,53.01728473288091,4.405396639649271
3,7.187,53.4,60,0.12543681334083248,52.98044223343495,6.680773963371489
4,9.625,53.1,65,0.16798794050445423,52.35252067851986,8.87826439148727
5,11.937,53.1,70,0.2083399528105631,51.9517454341471,10.982993505669409
6,14.0,52.3,70,0.24434609527920614,50.74646648423461,12.652515139862622
7,16.375,29.7,35,0.28579766501407144,28.495281214139307,8.37310865372709
8,17.937,19.9,98,0.3130597079302229,18.932774892321508,6.1286242238107755
9,18.562,19.4,183,0.32396801575518747,18.390807021429023,6.175614714387304
10,19.062,19.7,175,0.3326946620151591,18.61976475185416,6.433844930180507
11,19.687,19.3,167,0.3436029698401237,18.171857197768947,6.501815591347769
12,20.312,19.5,183,0.3545112776650882,18.28741691418082,6.769075461754973
13,22.812,17.2,60,0.39814450896494646,15.854649889086657,6.6685888233182
14,24.687,9.7,84,0.43086943243984016,8.81344876217138,4.051311012077419
15,25.312,9.3,167,0.4417777402648047,8.407135125163036,3.9761890029587295
16,26.0,8.4,167,0.4537856055185257,7.549869988913003,3.6823176330282505
17,26.687,9.1,159,0.46577601747972674,8.130607144463063,4.0869582163763525
18,28.437,8.5,84,0.4963192793896275,7.474400580453459,4.047633378026844
19,30.062,7.6,98,0.5246808797345354,6.577677220373705,3.8071199593100364
20,30.687,7.1,159,0.5355891875594999,6.105773424634627,3.6234694544076853
21,31.312,7.0,159,0.5464974953844645,5.980450024954102,3.637886405459422
22,31.875,6.9,175,0.5563236990731926,5.859495052533394,3.6436681694875395
23,32.5,6.5,183,0.5672320068981571,5.482044397783757,3.4924474542543553
24,33.125,6.1,183,0.5781403147231217,5.108630165202978,3.3334513398545647
25,33.687,6.2,167,0.5879490651193298,5.158895943716396,3.438865022344802
26,34.312,5.8,175,0.5988573729442943,4.79068546019969,3.269454514354235
27,34.937,5.0,175,0.6097656807692589,4.098911146026128,2.8633769254121555
28,35.5,5.3,167,0.619591884457987,4.314812247288492,3.0777256652679807
29,36.125,4.9,167,0.6305001922829515,3.957890335751014,2.8887893814137318
30,36.812,5.4,159,0.6424906042441525,4.32327182856418,3.235632966877321
31,37.5,5.7,167,0.6544984694978736,4.522114039660041,3.4699401453497076
32,38.25,5.2,159,0.667588438887831,4.083648040579874,3.2192885364111365
33,40.125,5.3,84,0.7003133623627247,4.052593463642702,3.415623840302156
34,42.5,4.3,70,0.7417649320975901,3.170292548283533,2.905037892747339
35,44.937,4.5,65,0.7842986059686918,3.185477361398995,3.1784798221814308
36,47.375,4.5,60,0.8268497331323136,3.047386896824709,3.311107533901771
37,49.75,3.3,50,0.868301302867179,2.1322091328217807,2.5186671502823454
38,52.125,4.8,45,0.9097528726020443,2.946916026001759,3.78888980252712
39,54.562,4.9,65,0.952286546473146,2.8411261248185458,3.9922427710340407
40,57.0,4.0,55,0.9948376736367679,2.1785561400601083,3.354682271781696
41,59.375,0.1,35,1.036289243371633,0.05094169368408419,0.0860519833856079
42,61.812,0.1,35,1.078822917242735,0.047236617474283274,0.08814024035358786
43,64.312,0.1,50,1.1224561485425932,0.043347035394768245,0.0901167826904884
44,66.75,0.5,50,1.1650072757062149,0.19737192819213367,0.4593956050744491
45,69.25,4.4,30,1.2086405070060733,1.5588805671899495,4.114594922618452
46,71.687,0.1,50,1.251174180877175,0.03142078656909701,0.09493542105757605
47,74.125,0.1,55,1.2937253080407969,0.027353955381666198,0.09618607552539929
48,76.562,6.2,55,1.3362589819118986,1.440836735607027,6.030256172114522
49,79.0,0.1,45,1.3788101090755203,0.019080899537654492,0.0981627183447664
50,81.437,1.9,30,1.421343782946622,0.28290392246516444,1.8788202071123847
51,83.937,2.0,35,1.4649770142464804,0.2112438675931559,1.9888127182830175
52,86.375,3.4,30,1.507528141410102,0.21496834848704469,3.393197402030827
53,88.812,5.6,45,1.550061815281204,0.11610494475370223,5.598796267217065
54,91.25,0.5,65,1.5926129424448257,-0.010907442517280517,0.49988101353995457
55,93.75,0.1,55,1.6362461737446838,-0.006540312923014293,0.09978589232386036
56,96.062,2.0,35,1.6765981860507928,-0.21120915623084363,1.988816404881118
57,98.562,6.2,40,1.720231417350651,-0.9230531637395475,6.130903102880555
58,101.0,1.3,35,1.7627825445142729,-0.24805169398950824,1.2761153384819632
59,103.5,4.9,40,1.806415775814131,-1.1438822828939361,4.764612609948616
60,105.937,6.4,35,1.8489494496852328,-1.7573134525747922,6.154010840858152
61,108.375,5.1,35,1.8915005768488546,-1.607698406403625,4.839969610859891
62,110.812,3.5,35,1.9340342507199564,-1.2435596041755668,3.2716294886283666
63,113.312,2.2,60,1.9776674820198146,-0.870623276262442,2.0203997403558662
64,115.75,2.8,30,2.0202186091834364,-1.2164467207323677,2.521955070103246
65,118.187,2.0,35,2.062752283054538,-0.9447015825938224,1.7628212954933145
66,120.625,6.1,55,2.10530341021816,-3.1074433147291347,5.249170986522081
67,123.0,6.1,30,2.1467549799530254,-3.322298113591665,5.1158904644670855
68,125.375,9.1,55,2.188206549687891,-5.268221600587271,7.419962342701322
69,127.812,4.8,50,2.2307402235589926,-2.9427481434624765,3.7921278148485644
70,130.187,3.4,50,2.272191793293858,-2.1939668623845465,2.5974043595017138
71,132.5,4.0,60,2.3125612588924866,-2.702360830462641,2.9491093472404963
72,134.812,0.1,30,2.3529132711985956,-0.0704782806655691,0.07094231427311395
73,137.25,0.1,50,2.3954643983622175,-0.07343225094356857,0.06788007455329417
74,139.625,5.0,55,2.4369159680970824,-3.809105153451112,3.2389377780303494
75,142.062,0.1,50,2.4794496419681846,-0.07886765019453777,0.06148084053420242
76,144.562,5.2,50,2.523082873268043,-4.2366657978320434,3.0150726222564153
77,146.937,6.4,50,2.5645344430029082,-5.363655674763008,3.491589581062269
78,149.437,4.7,55,2.6081676743027664,-4.047031688918872,2.3898816934916405
79,151.875,2.0,35,2.650718801466388,-1.7638425286967099,0.9427934736519957
80,154.5,3.7,55,2.6965336943312392,-3.3395655520944847,1.5928910581906919
81,156.937,3.5,35,2.739067368202341,-3.2202613301834275,1.3711006401155466
82,159.375,3.5,55,2.781618495365963,-3.27567074365064,1.232875167724317
83,161.875,4.9,60,2.825251726665821,-4.65686240662435,1.5243465897783455
84,164.312,4.7,65,2.8677854005369228,-4.524917478762713,1.2708744274662573
85,166.312,4.7,70,2.9026919855768094,-4.566513899184482,1.1121829024737544
86,168.0,5.0,84,2.9321531433504737,-4.8907380036690284,1.0395584540887965
87,168.562,4.5,175,2.941961893746682,-4.4106294047586525,0.8923834679544093
88,169.125,5.6,167,2.95178809743541,-5.499430314953702,1.0565350022447086
89,169.812,5.0,167,2.963778509396611,-4.921163374622146,0.8843930349553718
90,170.375,6.0,167,2.973604713085339,-5.915539059719758,1.003193716552233
91,170.937,5.5,159,2.9834134634815475,-5.431336541845511,0.866362146687894
92,171.625,5.7,175,2.9954213287352682,-5.639215083349296,0.8302127701534039
93,172.187,6.2,175,3.0052300791314766,-6.1424455369150985,0.8428302474589898
94,172.812,6.5,167,3.016138386956441,-6.448916040357896,0.8133153781987869
95,173.375,6.3,183,3.025964590645169,-6.257931877557281,0.7268346550986686
96,174.0,6.6,167,3.036872898470133,-6.563844509430603,0.6898878575665146
97,174.625,6.5,175,3.047781206295098,-6.471419060140627,0.6088804053741648
98,175.187,7.0,167,3.0575899566913063,-6.975316933895571,0.5873275676398065
99,175.812,7.1,167,3.068498264516271,-7.081041539692796,0.5185081611171238
100,176.5,7.3,159,3.080506129769992,-7.286384028479629,0.44565433860445425
101,177.125,8.0,167,3.091414437594956,-7.989930699576134,0.4012572939783479
102,177.812,8.3,159,3.1034048495561573,-8.293948755671133,0.316881741823772
103,178.5,8.5,159,3.115412714809878,-8.497087262292236,0.2225040606169241
104,179.125,9.5,167,3.126321022634843,-9.498892213648213,0.14507485479340848
105,179.687,9.2,175,3.136129773031051,-9.199862722247003,0.0502582511628562
106,180.312,10.1,175,3.147038080856016,-10.099850254345565,-0.054998543578890176
107,182.75,8.5,45,3.1895892080196373,-8.490211285122081,-0.4078140924314236
108,185.187,6.5,40,3.2321228818907395,-6.4733820896010545,-0.5876430226185666
109,185.937,7.1,159,3.2452128512806966,-7.061917227261736,-0.7343875511634943
110,186.625,6.3,159,3.2572207165344174,-6.257931877557281,-0.7268346550986671
111,189.062,6.7,60,3.2997543904055195,-6.616373842666297,-1.0552711377088004
112,191.5,2.7,55,3.342305517569141,-2.6457967024762405,-0.5382934229264319
113,193.875,7.3,40,3.3837570873040064,-7.086994821516575,-1.75057259198162
114,195.75,8.7,70,3.4164820107789002,-8.37336055714673,-2.3615319138261466
115,196.437,8.2,167,3.4284724227401013,-7.864877860219408,-2.3202793460767994
116,197.937,8.6,98,3.4546523615200164,-8.182003219797235,-2.6485511720991313
117,198.562,8.0,175,3.4655606693449807,-7.583837946981039,-2.546645243046312
118,200.437,7.7,70,3.4982855928198746,-7.215336559721769,-2.6886647857147286
119,202.0,7.7,98,3.5255650890285457,-7.139315680164263,-2.8844707693025224
120,202.625,7.5,175,3.53647339685351,-6.922818365761456,-2.8852358438567687
121,203.25,7.2,167,3.547381704678475,-6.615296713072068,-2.842155765966724
122,203.875,6.8,183,3.5582900125034396,-6.218128383033718,-2.7522498818440306
123,204.312,7.0,175,3.5659171013346547,-6.379219484967295,-2.8819366340385777
124,204.875,6.8,175,3.5757433050233827,-6.169147948407894,-2.8603520046761153
125,205.5,7.1,175,3.5866516128483474,-6.40835551888401,-3.0566287873388966
126,206.125,6.8,167,3.5975599206733118,-6.105281608115753,-2.9942505716127914
127,206.75,6.6,175,3.6084682284982765,-5.893661026513503,-2.9706497108470717
128,207.312,6.6,175,3.618276978894485,-5.864239615265008,-3.0283153294788354
129,207.937,6.7,183,3.629185286719449,-5.919203908637375,-3.138952864885363
130,208.562,7.0,175,3.640093594544414,-6.148101839386469,-3.3467661663959603
131,209.062,6.5,183,3.6488202408043855,-5.681614774412062,-3.1574124778341157
132,209.687,6.3,175,3.65972854862935,-5.4730866209319355,-3.120147887484797
133,210.25,7.0,175,3.669554752318078,-6.046848536430771,-3.5264178393186834
134,210.75,6.4,175,3.6782813985780494,-5.500201033609298,-3.2722757508931326
135,211.312,6.7,175,3.6880901489742577,-5.724145023884641,-3.48197698808259
136,211.937,6.6,183,3.6989984567992225,-5.600959716306022,-3.491310678859325
137,212.562,6.8,167,3.709906764624187,-5.731104858491622,-3.6598411305647853
138,213.187,6.8,167,3.7208150724491516,-5.69084200450255,-3.722138804476452
139,213.75,6.7,167,3.7306412761378795,-5.570846402427053,-3.7223205612313355
140,214.375,6.6,175,3.741549583962844,-5.447375558360101,-3.726405711430382
141,215.0,6.7,175,3.7524578917878086,-5.488318696736245,-3.8429621235520095
142,215.562,7.2,175,3.762266642184017,-5.857103957505671,-4.187401727918091
143,216.125,7.3,175,3.7720928458727445,-5.896448867547429,-4.303706629453108
144,216.75,7.1,175,3.7830011536977093,-5.68890207010653,-4.248104664051678
145,217.375,7.2,175,3.793909461522674,-5.721692850787318,-4.370609902662247
146,217.937,7.3,183,3.8037182119188824,-5.7574167954702355,-4.488000873800855
147,218.437,7.3,183,3.812444858178854,-5.718032871738419,-4.53807228652419
148,219.0,7.1,183,3.822271061867582,-5.517736326344492,-4.468174776453846
149,219.5,7.1,175,3.8309977081275535,-5.478534542052811,-4.516155363972124
150,220.062,7.5,175,3.840806458523762,-5.74011323717983,-4.827121297870284
151,220.562,7.1,175,3.8495331047837333,-5.39388952584786,-4.616920595261385
152,221.062,7.5,183,3.858259751043705,-5.654994107318446,-4.926564893127224
153,221.75,7.4,167,3.8702676162974257,-5.520824575456578,-4.927524328406173
154,222.312,8.2,175,3.880076366693634,-6.063819011441305,-5.519972735121341
155,222.875,7.7,183,3.889902570382362,-5.642866841583507,-5.239089024645161
156,223.437,7.9,175,3.8997113207785703,-5.736433460214776,-5.431696894758426
157,224.062,8.2,175,3.910619628603535,-5.892419030400489,-5.702578186239462
158,224.687,7.8,183,3.9215279364284994,-5.545480596014495,-5.485220593488171
159,225.187,7.7,183,3.930254582688471,-5.426922950048418,-5.46246348218803
160,225.687,8.1,183,3.938981228948443,-5.658478989158634,-5.795827424039667
161,226.25,7.9,175,3.9488074326371705,-5.46295314067993,-5.706675300272069
162,226.75,8.0,175,3.957534078897142,-5.481463922610875,-5.8269677590592
163,227.312,7.6,183,3.967342829293351,-5.152843584803865,-5.586430254692673
164,227.875,8.1,175,3.9771690329820784,-5.43307745562456,-6.007634256609181
165,228.375,7.7,183,3.98589567924205,-5.114743771916872,-5.755814116841994
166,228.937,7.7,183,3.9957044296382582,-5.058041286393699,-5.805705671590386
167,229.437,8.2,183,4.00443107589823,-5.3323268778390345,-6.2294694852672166
168,230.0,8.1,183,4.014257279586958,-5.20657963846097,-6.20495998926372
169,230.5,7.9,183,4.02298392584693,-5.025017940194335,-6.095834208762988
170,231.062,7.8,191,4.032792676243138,-4.9021367452471845,-6.067046672879428
