,degrees,distance,strength,rad,x,y
0,0.312,55.6,84,0.005445427266222308,55.59917565758549,0.3027642597015945
1,0.937,53.8,159,0.01635373509118687,53.79280589921391,0.8797917307500811
2,1.687,53.4,159,0.02944370448114434,53.376854594909936,1.572066650572579
3,4.062,53.5,55,0.07089527421600968,53.36560706146827,3.789720696960159
4,6.437,53.0,60,0.11234684395087499,52.665873608319195,5.941864780735775
5,8.812,53.8,65,0.15379841368574032,53.1649619349712,8.241773016351704
6,11.187,53.6,70,0.19524998342060565,52.581557145470704,10.399031116291527
7,13.562,52.5,70,0.23670155315547095,51.036128795150574,12.311115205569418
8,16.0,42.0,40,0.2792526803190927,40.372991229409394,11.576768944313965
9,17.812,20.6,84,0.31087804636523,19.612546152013444,6.301431062476418
10,18.437,19.5,183,0.3217863541901946,18.499103542800057,6.167103705367892
11,19.0,19.2,175,0.33161255787892263,18.15395665150688,6.250908565577409
12,19.5,18.8,183,0.34033920413889424,17.721660032532956,6.2755689535948935
13,20.187,19.3,175,0.35232961610009533,18.114426944566763,6.66014537904044
14,20.937,18.0,159,0.3654195854900528,16.811530347550523,6.432141740772492
15,23.312,15.8,40,0.4068711552249181,14.510143589828495,6.252658074975721
16,24.687,9.3,98,0.43086943243984016,8.450007576102458,3.8842466404453613
17,25.375,10.0,167,0.4428772976935611,9.03522365125102,4.285409382063071
18,27.125,8.1,84,0.4734205596034619,7.209113002390517,3.6930596689958803
19,28.875,8.2,84,0.5039638215133626,7.180537586078278,3.959782819160305
20,30.437,7.0,98,0.5312258644295141,6.035306949281655,3.5461345191563947
21,31.062,6.3,175,0.5421341722544787,5.396639687018978,3.2505815000537526
22,31.625,6.5,175,0.5519603759432067,5.534738437082263,3.4083236984013396
23,32.25,6.3,167,0.5628686837681712,5.328085276735032,3.3617714502683524
24,32.875,6.2,175,0.5737769915931359,5.207112092823722,3.365409878866015
25,33.437,6.1,175,0.5835857419893439,5.090402445999964,3.3612204536087145
26,34.0,6.0,175,0.5934119456780721,4.97422543533025,3.355157420824481
27,34.625,6.2,159,0.6043202535030366,5.101908833987148,3.5228576822920203
28,35.25,5.2,167,0.6152285613280012,4.246536086840731,3.001154988193615
29,35.875,5.4,167,0.6261368691529657,4.375606049284267,3.1645018093638266
30,36.5,5.2,167,0.6370451769779303,4.18005567520953,3.093078491106975
31,38.25,5.3,84,0.667588438887831,4.162179733667948,3.28119793134212
32,40.375,5.5,70,0.7046766854927106,4.1900156687962244,3.562831555833384
33,42.812,4.9,65,0.7472103593638123,3.594578978131355,3.3300153107720316
34,45.312,4.3,60,0.7908435906636706,3.0239570169301557,3.0570711407749203
35,47.75,4.3,55,0.8333947178272924,2.8911772719690725,3.1829379481933775
36,50.187,3.4,55,0.8759283916983941,2.1769656034302876,2.611670109619782
37,52.687,3.4,40,0.9195616229982524,2.0609741643699295,2.704142284311177
38,55.125,2.9,60,0.9621127501618741,1.6581850846600754,2.3791641862239894
39,57.562,3.8,50,1.004646424032976,2.0382692949951307,3.207094990966132
40,60.0,2.3,30,1.0471975511965976,1.1500000000000001,1.9918584287042087
41,62.375,0.5,30,1.088649120931463,0.23184133513129648,0.4430006719233481
42,64.812,3.0,35,1.1311827948025648,1.276769327080061,2.714748622879755
43,67.187,1.4,50,1.1726343645374302,0.5428146368257408,1.2904852847079422
44,69.625,2.5,60,1.215185491701052,0.870407619336966,2.3435849837802243
45,72.062,0.1,30,1.2577191655721538,0.030798767146410683,0.09513903479782194
46,74.5,0.1,45,1.3002702927357754,0.026723837607825696,0.0963630453208623
47,76.812,4.0,30,1.3406223050418844,0.9125878368610176,3.894506828856939
48,79.25,0.4,30,1.3831734322055063,0.07460961440349383,0.39298015909020395
49,81.687,0.1,30,1.425707106076608,0.014458071356297786,0.09894930102156459
50,84.062,5.1,35,1.4671586758114732,0.5276063527140349,5.072635561182746
51,86.5,0.1,50,1.509709802975095,0.006104853953485691,0.09981347984218669
52,88.875,1.2,35,1.5511613727099605,0.0235604309527539,1.1997686885784777
53,91.25,2.5,35,1.5926129424448257,-0.05453721258640258,2.4994050676997728
54,93.75,3.0,30,1.6362461737446838,-0.19620938769042878,2.99357676971581
55,96.125,4.8,35,1.6776977434795493,-0.5121500303133244,4.7725991185568954
56,98.5,7.7,35,1.7191493132144147,-1.138132465698002,7.615422147886759
57,101.0,4.2,45,1.7627825445142729,-0.8013977805814883,4.122834170480189
58,103.375,0.1,35,1.8042341142491383,-0.023132342789789262,0.09728769047035542
59,105.75,2.3,30,1.8456856839840035,-0.6243130346896706,2.2136470438433884
60,108.187,0.5,40,1.8882193578551052,-0.15605968432660694,0.47502144680833075
61,110.625,6.2,35,1.930770485018727,-2.1839502971116476,5.80261674589542
62,113.062,6.4,60,1.9733041588898288,-2.5070526825028243,5.888521618127541
63,115.437,5.1,35,2.014755728624694,-2.19054380126111,4.605596362552468
64,117.812,0.1,50,2.0562072983595594,-0.04665718963157491,0.08844832760252315
